id,nama_ekspedisi,nomor_penjelajahan,banyak_siklus,total_jarak_tempuh,wilayah_eksplorasi,jenis_medan,orientasi_rute,total_jarak_tempuh_satu_siklus,banyak_titik_navigasi,radius_planet_penjelajahan,koordinat_X_lapangan,koordinat_Y_lapangan,koordinat_Z_lapangan,planet_eksplorasi,sektor_planet_eksplorasi,nama_penjelajah,umur_biometrik_penjelajah,planet_lahir,sektor_planet_lahir,planet_kewarganegaraan,sektor_kewarganegaraan,tim_penjelajah,planet_tim_penjelajah,sektor_tim_penjelajah,tim_mesin,planet_tim_mesin,cluster_tim_mesin,waktu_simulasi_alpha,siklus_simulasi_alpha,waktu_simulasi_beta,siklus_simulasi_beta,waktu_simulasi_gamma,siklus_simulasi_gamma,waktu_uji_lingkungan_A,waktu_uji_lingkungan_B,waktu_uji_lingkungan_C,total_siklus_uji,delay_peluncuran,offset_delay_peluncuran,urutan_awal_sebelum_delay,urutan_peluncuran_akhir,siklus_demonstrasi_lapangan,waktu_demonstrasi_lapangan,waktu_kalibrasi_lapangan_A,waktu_kalibrasi_lapangan_B,waktu_kalibrasi_lapangan_C,siklus_kalibrasi_lapangan,durasi_misi_diselesaikan,jumlah_isi_bensin_selama_misi,peringkat_durasi_misi_tercepat,penghargaan_misi
1716,Atlas Expedition,15,1196,350806.37499881705,Nebiros Drift Colony,Planetary Surface,Prograde,288.0628854807701,882,13188.156517901136,-7856.568206412208,7445.042765066253,7534.795722843832,Nebiros,Galactic East Sector,Johannes Kepler,2247.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,1:19:30.374,437,1:18:49.499,575,1:18:21.323,184,1:16:47.914,,,230,15,15.0,17.0,22.0,,,,,,,,2.0,14.0,Merit
1717,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Leonardo da Vinci,1923.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,55:44.437,480,55:07.360,700,54:52.313,320,55:15.886,54:22.836,54:05.512,240,,,1.0,1.0,,,,,,,48d 20:56:41.880,2.0,1.0,Gold
1718,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Charles Darwin,2070.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,55:52.771,460,55:40.541,800,55:35.101,380,55:11.642,54:51.232,54:34.526,420,,,2.0,2.0,,,,,,,49d 03:20:14.740,2.0,2.0,Silver
1719,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Albert Einstein,2104.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,56:05.426,420,55:33.480,720,55:39.576,340,55:10.446,54:49.496,54:37.227,400,,,3.0,3.0,,,,,,,49d 08:11:34.100,2.0,6.0,Bronze
1720,Atlas Expedition,16,780,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Julius Caesar,2715.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,55:51.691,340,55:18.510,760,55:13.919,280,55:05.161,54:43.246,54:41.317,340,,,4.0,4.0,,,,,,,,2.0,,Mission Incomplete
1721,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Isaac Newton,2375.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,56:23.367,420,55:41.274,820,55:34.869,400,55:10.099,54:54.512,54:47.258,380,,,5.0,5.0,,,,,,,49d 05:52:53.420,2.0,4.0,Bronze
1722,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Alfred Nobel,2486.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Seraphis Engineering,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,57:03.416,360,55:42.470,640,55:42.586,280,55:11.102,54:46.873,54:49.072,360,,,6.0,6.0,,,,,,,49d 11:31:04.680,2.0,7.0,Bronze
1723,Atlas Expedition,16,1080,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Voltaire,1913.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,56:26.377,380,56:15.612,800,55:29.892,340,55:13.572,54:52.583,54:52.390,380,,,7.0,7.0,,,,,,,,3.0,19.0,Merit
1724,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Nikola Tesla,2356.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,56:43.507,120,55:34.676,780,55:22.137,380,55:15.539,54:35.066,55:11.372,300,,,8.0,8.0,,,,,,,49d 13:43:39.600,3.0,11.0,Merit
1725,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Alexander Hamilton,1735.0,Zentara,Northern Spiral Arm,Zentara,Northern Spiral Arm,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,56:12.718,460,55:51.151,800,55:46.521,260,55:22.214,54:53.586,55:23.989,420,,,9.0,9.0,,,,,,,49d 06:20:22.440,2.0,5.0,Bronze
1726,Atlas Expedition,16,1180,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Benjamin Franklin,2467.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,56:09.593,460,55:55.588,780,55:36.952,300,55:01.650,54:57.174,55:36.875,460,,,10.0,10.0,,,,,,,,3.0,14.0,Merit
1727,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Erwin Schrödinger,1777.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,56:48.214,360,56:08.397,340,56:06.661,360,55:05.469,54:59.528,,280,,,11.0,11.0,,,,,,,49d 13:17:10.000,2.0,10.0,Bronze
1728,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Gregor Mendel,2011.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,,,56:20.126,760,55:34.985,300,55:14.536,55:06.935,,300,,,12.0,12.0,,,,,,,49d 12:33:50.320,2.0,8.0,Bronze
1729,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Johannes Kepler,2249.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,56:53.307,400,56:11.136,720,55:50.765,340,55:24.413,55:08.054,,320,,,13.0,13.0,,,,,,,49d 12:57:50.220,1.0,9.0,Bronze
1730,Atlas Expedition,16,1180,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Leonhard Euler,1717.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,56:36.601,500,56:51.879,600,55:51.884,340,55:24.066,55:10.292,,280,,,14.0,14.0,,,,,,,,2.0,13.0,Merit
1731,Atlas Expedition,16,1180,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Max Planck,1765.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Andromeda Research Unit,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,56:27.534,460,56:13.220,620,55:52.154,300,55:24.953,55:23.256,,300,,,15.0,15.0,,,,,,,,2.0,16.0,Merit
1732,Atlas Expedition,16,1180,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Ralph Waldo Emerson,1624.0,Zentara,Northern Spiral Arm,Zentara,Northern Spiral Arm,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,56:56.008,360,56:33.283,680,56:35.984,300,55:20.285,55:31.049,,220,,,16.0,16.0,,,,,,,,3.0,15.0,Merit
1733,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,David Hume,2011.0,Aurelia,Central Celestial Belt,Aurion,Central Celestial Belt,Seraphis Engineering,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,55:56.282,400,55:26.574,720,55:31.590,320,55:40.348,,,140,,,17.0,17.0,,,,,,,49d 05:29:44.460,1.0,3.0,Silver
1734,Atlas Expedition,16,1200,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Aristotle,2092.0,Velaris,Southern Spiral Arm,Velaris,Southern Spiral Arm,Andromeda Research Unit,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,56:48.446,420,56:24.447,460,55:42.817,260,55:50.572,,,180,,,18.0,18.0,,,,,,,49d 13:52:04.260,2.0,12.0,Merit
1735,Atlas Expedition,16,1160,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Niccolò Machiavelli,1770.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,57:35.439,400,57:06.078,640,57:20.353,260,55:55.511,,,160,,,19.0,19.0,,,,,,,,2.0,18.0,Merit
1736,Atlas Expedition,16,20,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Carl Linnaeus,2082.0,Vortexa,Central Celestial Belt,Vortexa,Central Celestial Belt,Altaris Mechanica,Zephyra,Galactic East Sector,Helion Systems,Aurion,Central Celestial Belt,57:29.767,480,57:01.950,780,56:54.465,320,56:00.719,,,120,,,20.0,20.0,,,,,,,,0.0,,Mission Incomplete
1737,Atlas Expedition,16,700,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,Giordano Bruno,1731.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Altaris Mechanica,Zephyra,Galactic East Sector,Helion Systems,Aurion,Central Celestial Belt,57:53.418,460,57:27.954,740,56:32.974,360,56:15.458,,,140,,,21.0,21.0,,,,,,,,2.0,,Mission Incomplete
1738,Atlas Expedition,16,1160,237088.06122027826,Astralis Summit Node,Planetary Surface,Prograde,197.73478737993062,608,98874.1528553322,18781.607432074743,84963.94203966537,46951.86767539089,Astralis,Galactic East Sector,William Shakespeare,1645.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,58:10.588,340,57:58.743,540,57:17.460,220,56:40.575,,,160,,,22.0,22.0,,,,,,,,2.0,17.0,Merit
1739,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Julius Caesar,2716.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:03:12.168,480,1:01:15.482,768,1:01:18.416,408,1:01:18.307,1:00:42.345,1:00:19.964,408,,,1.0,1.0,,,,,,,59d 12:33:14.712,2.0,2.0,Silver
1740,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Leonardo da Vinci,1924.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:03:04.454,432,1:01:09.869,840,1:01:10.376,456,1:01:22.472,1:00:49.806,1:00:24.238,288,,,2.0,2.0,,,,,,,59d 05:06:39.216,2.0,1.0,Gold
1741,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Charles Darwin,2071.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:03:13.218,576,1:01:25.188,984,1:01:23.848,456,1:01:12.947,1:00:38.651,1:00:36.696,432,,,3.0,3.0,,,,,,,59d 13:14:06.624,2.0,3.0,Silver
1742,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Albert Einstein,2105.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:03:02.064,552,1:01:22.725,888,1:01:18.742,432,1:00:46.619,1:00:38.796,1:00:39.666,456,,,4.0,4.0,,,,,,,60d 00:14:55.344,2.0,7.0,Bronze
1743,Atlas Expedition,17,1296,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Voltaire,1915.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:03:36.287,552,1:01:45.686,984,1:01:35.944,456,1:01:20.589,1:00:55.238,1:00:42.382,504,,,5.0,5.0,,,,,,,,3.0,14.0,Merit
1744,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,David Hume,2012.0,Aurelia,Central Celestial Belt,Aurion,Central Celestial Belt,Seraphis Engineering,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:02:55.110,504,1:01:55.935,432,1:01:27.868,456,1:01:13.925,1:00:55.854,1:00:57.628,504,,,6.0,6.0,,,,,,,59d 13:30:47.904,2.0,4.0,Bronze
1745,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Isaac Newton,2376.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:04:03.304,432,1:01:49.887,864,1:01:59.375,384,1:01:06.936,1:00:57.339,1:00:58.280,432,,,7.0,7.0,,,,,,,60d 01:07:20.856,2.0,8.0,Bronze
1746,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Alexander Hamilton,1736.0,Zentara,Northern Spiral Arm,Zentara,Northern Spiral Arm,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:03:34.585,480,1:01:34.169,864,1:02:15.310,360,1:01:22.617,1:00:50.928,1:01:00.200,480,,,8.0,8.0,,,,,,,60d 03:07:45.360,2.0,9.0,Bronze
1747,Atlas Expedition,17,1296,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Erwin Schrödinger,1778.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:04:03.376,504,1:02:15.672,696,1:02:00.281,432,1:01:29.751,1:00:52.377,1:01:01.757,504,,,9.0,9.0,,,,,,,,2.0,16.0,Merit
1748,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Nikola Tesla,2357.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:03:38.532,432,1:01:40.145,744,1:01:52.639,360,1:01:12.114,1:01:01.105,,360,,,10.0,10.0,,,,,,,59d 21:19:50.616,2.0,5.0,Bronze
1749,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Gregor Mendel,2013.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,1:03:24.046,480,1:02:03.142,648,1:01:58.615,552,1:01:22.218,1:01:02.554,,456,,,11.0,11.0,,,,,,,59d 23:59:05.352,1.0,6.0,Bronze
1750,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Benjamin Franklin,2468.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:03:26.183,480,1:01:34.314,744,1:01:32.359,456,1:01:27.325,1:01:04.980,,360,,,12.0,12.0,,,,,,,60d 06:09:49.896,2.0,12.0,Merit
1751,Atlas Expedition,17,1296,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Leonhard Euler,1719.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:04:02.942,528,1:02:19.982,864,1:01:50.502,504,1:01:22.798,1:01:07.841,,360,,,13.0,13.0,,,,,,,,2.0,17.0,Merit
1752,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Aristotle,2093.0,Velaris,Southern Spiral Arm,Velaris,Southern Spiral Arm,Andromeda Research Unit,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:03:28.030,576,1:02:08.429,864,1:02:02.852,432,1:01:10.955,1:01:12.042,,384,,,14.0,14.0,,,,,,,60d 04:17:09.528,2.0,11.0,Merit
1753,Atlas Expedition,17,1296,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Max Planck,1767.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Andromeda Research Unit,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:03:52.403,528,1:02:30.629,864,1:01:59.230,456,1:01:28.954,1:01:13.925,,336,,,15.0,15.0,,,,,,,,2.0,15.0,Merit
1754,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Ralph Waldo Emerson,1625.0,Zentara,Northern Spiral Arm,Zentara,Northern Spiral Arm,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:04:01.276,432,1:01:52.386,936,1:01:44.165,456,1:01:33.916,,,192,,,16.0,16.0,,,,,,,60d 06:17:28.824,2.0,13.0,Merit
1755,Atlas Expedition,17,1320,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Johannes Kepler,2251.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,,,1:02:10.095,648,1:02:09.769,528,1:01:35.799,,,240,,,17.0,17.0,,,,,,,60d 03:37:34.968,1.0,10.0,Bronze
1756,Atlas Expedition,17,1296,265403.97751628974,Oasis Prime Haven,Planetary Surface,Retrograde,191.25258650635132,576,78726.07838458483,41506.05756931208,58411.2945228197,32606.184613308582,Oasis Prime,Galactic East Sector,Carl Linnaeus,2084.0,Vortexa,Central Celestial Belt,Vortexa,Central Celestial Belt,Altaris Mechanica,Zephyra,Galactic East Sector,Helion Systems,Aurion,Central Celestial Belt,,,1:02:51.380,840,1:03:03.476,480,1:02:19.294,,,240,,,18.0,18.0,,,,,,,,2.0,18.0,Merit
